Time_seq,Hour,Pond,Treatment,Chlorophyll_RFU,Cond_uScm,BGAPC_RFU,ODO_mgL,pH,fDOM_RFU,SpCond_uScm,Temp_C
4,4,B3P0,NF,-0.1,47.04,-0.27,11.12,6.56,1.65,72.5,6.6
4,5,B3P0,NF,-0.1,46.83,-0.27,11.11,6.55,1.67,72.41,6.51
4,6,B3P0,NF,-0.09,46.63,-0.27,11.11,6.55,1.68,72.42,6.36
4,7,B3P0,NF,-0.11,46.6,-0.27,11.1,6.55,1.68,72.48,6.31
4,8,B3P0,NF,-0.14,46.6,-0.27,11.1,6.55,1.68,72.51,6.29
4,9,B3P0,NF,-0.15,46.6,-0.27,11.11,6.55,1.67,72.5,6.29
4,10,B3P0,NF,-0.18,46.67,-0.28,11.12,6.55,1.66,72.5,6.32
4,11,B3P0,NF,-0.19,46.7,-0.27,11.12,6.55,1.64,72.5,6.36
4,12,B3P0,NF,-0.19,46.84,-0.28,11.15,6.55,1.6,72.5,6.48
4,13,B3P0,NF,-0.19,46.96,-0.28,11.16,6.55,1.58,72.5,6.56
4,14,B3P0,NF,-0.18,47.05,-0.28,11.17,6.55,1.57,72.52,6.61
4,15,B3P0,NF,-0.16,47.07,-0.27,11.19,6.55,1.56,72.44,6.66
4,16,B3P0,NF,-0.14,47.1,-0.28,11.2,6.56,1.57,72.47,6.7
4,17,B3P0,NF,-0.13,47.1,-0.27,11.22,6.56,1.57,72.5,6.7
4,18,B3P0,NF,-0.11,47.1,-0.27,11.23,6.56,1.58,72.5,6.69
4,19,B3P0,NF,-0.12,47.07,-0.28,11.23,6.57,1.58,72.5,6.65
5,20,B3P0,NF,-0.11,46.99,-0.27,11.23,6.56,1.59,72.41,6.61
5,21,B3P0,NF,-0.11,46.97,-0.28,11.22,6.56,1.6,72.4,6.59
5,22,B3P0,NF,-0.11,46.9,-0.27,11.22,6.56,1.61,72.4,6.56
5,23,B3P0,NF,-0.12,46.9,-0.28,11.23,6.56,1.62,72.47,6.53
5,,B3P0,NF,-0.1,46.9,-0.25,11.22,6.56,1.63,72.5,6.52
5,0,B3P0,NF,-0.13,46.86,-0.28,11.22,6.57,1.63,72.5,6.5
5,1,B3P0,NF,-0.11,46.78,-0.27,11.22,6.56,1.63,72.5,6.44
5,2,B3P0,NF,-0.11,46.7,-0.27,11.22,6.56,1.64,72.5,6.39
5,3,B3P0,NF,-0.11,46.7,-0.27,11.22,6.56,1.64,72.5,6.37
5,4,B3P0,NF,-0.09,46.61,-0.27,11.2,6.56,1.65,72.5,6.33
5,5,B3P0,NF,-0.09,46.59,-0.27,11.2,6.55,1.65,72.5,6.3
5,6,B3P0,NF,-0.09,46.53,-0.27,11.2,6.55,1.65,72.5,6.27
5,7,B3P0,NF,-0.11,46.5,-0.27,11.19,6.55,1.65,72.5,6.25
5,8,B3P0,NF,-0.12,46.5,-0.27,11.2,6.55,1.66,72.5,6.22
5,9,B3P0,NF,-0.14,46.51,-0.27,11.2,6.55,1.65,72.5,6.23
5,10,B3P0,NF,-0.15,46.59,-0.27,11.2,6.55,1.64,72.5,6.26
5,11,B3P0,NF,-0.15,46.6,-0.27,11.2,6.55,1.63,72.5,6.29
5,12,B3P0,NF,-0.16,46.64,-0.27,11.21,6.55,1.62,72.5,6.33
5,13,B3P0,NF,-0.14,46.7,-0.28,11.22,6.55,1.6,72.5,6.39
5,14,B3P0,NF,-0.14,46.7,-0.28,11.22,6.55,1.6,72.5,6.41
5,15,B3P0,NF,-0.14,46.7,-0.28,11.23,6.56,1.61,72.5,6.42
5,16,B3P0,NF,-0.13,46.7,-0.28,11.23,6.56,1.61,72.48,6.42
5,17,B3P0,NF,-0.13,46.7,-0.27,11.26,6.55,1.6,72.36,6.44
5,18,B3P0,NF,-0.09,46.7,-0.27,11.27,6.56,1.6,72.3,6.45
5,19,B3P0,NF,-0.1,46.66,-0.27,11.27,6.55,1.6,72.28,6.44
6,20,B3P0,NF,-0.09,46.56,-0.27,11.29,6.56,1.61,72.2,6.4
6,21,B3P0,NF,-0.09,46.5,-0.26,11.28,6.56,1.62,72.2,6.38
6,22,B3P0,NF,-0.07,46.5,-0.27,11.28,6.56,1.63,72.2,6.38
6,23,B3P0,NF,-0.1,46.5,-0.27,11.26,6.56,1.63,72.2,6.36
6,,B3P0,NF,-0.11,46.5,-0.26,11.25,6.55,1.63,72.2,6.36
6,0,B3P0,NF,-0.11,46.5,-0.27,11.26,6.55,1.63,72.2,6.35
6,1,B3P0,NF,-0.1,46.5,-0.27,11.25,6.55,1.63,72.2,6.34
6,2,B3P0,NF,-0.1,46.5,-0.28,11.24,6.55,1.64,72.2,6.34
6,3,B3P0,NF,-0.09,46.41,-0.27,11.23,6.54,1.64,72.2,6.32
6,4,B3P0,NF,-0.09,46.4,-0.27,11.23,6.54,1.65,72.2,6.29
6,5,B3P0,NF,-0.11,46.38,-0.27,11.22,6.54,1.65,72.17,6.28
6,6,B3P0,NF,-0.08,46.23,-0.26,11.22,6.53,1.65,72.02,6.26
6,7,B3P0,NF,-0.1,46.13,-0.27,11.21,6.53,1.66,71.93,6.23
6,8,B3P0,NF,-0.12,46.02,-0.27,11.22,6.52,1.66,71.87,6.2
6,9,B3P0,NF,-0.13,46,-0.27,11.24,6.52,1.66,71.9,6.17
6,10,B3P0,NF,-0.15,46,-0.27,11.25,6.53,1.66,71.9,6.17
6,11,B3P0,NF,-0.16,46.09,-0.27,11.27,6.53,1.65,71.9,6.19
6,12,B3P0,NF,-0.15,46.1,-0.27,11.3,6.53,1.64,71.9,6.22
6,13,B3P0,NF,-0.16,46.11,-0.27,11.32,6.53,1.63,71.9,6.26
6,14,B3P0,NF,-0.17,46.2,-0.27,11.34,6.54,1.62,71.9,6.3
6,15,B3P0,NF,-0.16,46.26,-0.28,11.36,6.54,1.62,71.9,6.35
6,16,B3P0,NF,-0.16,46.33,-0.28,11.37,6.55,1.61,71.91,6.38
6,17,B3P0,NF,-0.13,46.4,-0.27,11.39,6.55,1.61,72,6.38
6,18,B3P0,NF,-0.11,46.4,-0.27,11.4,6.55,1.62,72.07,6.36
6,19,B3P0,NF,-0.1,46.35,-0.27,11.41,6.56,1.62,72.1,6.31
7,20,B3P0,NF,-0.09,46.26,-0.27,11.42,6.56,1.62,72.06,6.26
7,21,B3P0,NF,-0.09,46.08,-0.26,11.42,6.55,1.63,71.9,6.2
7,22,B3P0,NF,-0.08,46,-0.26,11.42,6.55,1.64,71.9,6.12
7,23,B3P0,NF,-0.09,46,-0.26,11.41,6.55,1.65,72.08,6.07
7,,B3P0,NF,-0.1,46,-0.25,11.41,6.56,1.66,,6.03
7,0,B3P0,NF,-0.11,45.97,-0.26,11.41,6.55,1.65,72.1,6.01
7,1,B3P0,NF,-0.09,45.9,-0.26,11.4,6.55,1.66,72.15,5.95
7,2,B3P0,NF,-0.08,45.83,-0.26,11.41,6.55,1.66,72.14,5.91
0,20,B3P1,D,0.92,52.24,-0.47,12.9,7.1,8.85,81.23,6.31
0,21,B3P1,D,0.99,51.81,-0.49,12.89,7.1,8.89,80.79,6.23
0,22,B3P1,D,0.98,52.01,-0.48,12.87,7.09,8.91,81.16,6.19
0,23,B3P1,D,1.03,52.15,-0.46,12.85,7.08,8.95,81.47,6.16
0,,B3P1,D,1.02,52.2,-0.49,12.84,7.07,8.93,81.7,6.14
0,0,B3P1,D,1.08,52.19,-0.47,12.84,7.07,8.99,81.58,6.13
0,1,B3P1,D,1.06,52.17,-0.47,12.84,7.06,9,81.61,6.11
0,2,B3P1,D,1.05,52.23,-0.46,12.82,7.06,8.99,81.75,6.1
0,3,B3P1,D,1.11,52.03,-0.47,12.79,7.05,9.02,81.51,6.06
0,4,B3P1,D,1.06,52.06,-0.45,12.75,7.03,9.02,81.63,6.03
0,5,B3P1,D,1.12,52.06,-0.47,12.73,7.03,9.03,81.75,5.99
0,6,B3P1,D,1.1,52.1,-0.45,12.71,7.03,9.02,81.94,5.96
0,7,B3P1,D,1.08,52.1,-0.47,12.7,7.01,9.05,81.9,5.95
0,8,B3P1,D,0.83,52.12,-0.5,12.69,7.02,9.04,81.96,5.94
0,9,B3P1,D,0.61,52.13,-0.51,12.69,7.03,9,81.94,5.96
0,10,B3P1,D,0.41,52.14,-0.52,12.69,7.02,8.89,81.69,6.06
0,11,B3P1,D,0.3,52.44,-0.54,12.68,7.02,8.76,81.57,6.31
0,12,B3P1,D,0.27,52.82,-0.54,12.66,7.01,8.63,81.5,6.59
0,13,B3P1,D,0.55,52.79,-0.52,12.73,7.06,8.88,81.82,6.42
0,14,B3P1,D,0.68,52.72,-0.52,12.76,7.07,8.83,81.69,6.43
0,15,B3P1,D,0.45,52.68,-0.53,12.76,7.08,8.68,81.07,6.67
0,16,B3P1,D,0.55,53.15,-0.52,12.73,7.07,8.57,81.12,6.95
0,17,B3P1,D,0.75,53.62,-0.51,12.73,7.08,8.49,81.49,7.09
0,18,B3P1,D,0.9,53.6,-0.5,12.75,7.08,8.54,81.57,7.05
0,19,B3P1,D,1.02,53.44,-0.48,12.77,7.09,8.55,81.28,7.06
1,20,B3P1,D,1,53.19,-0.48,12.77,7.09,8.62,81.14,6.97
1,21,B3P1,D,1.04,53.11,-0.47,12.76,7.08,8.66,81.16,6.9
1,22,B3P1,D,1.04,53.16,-0.47,12.74,7.08,8.7,81.37,6.85
1,23,B3P1,D,1.07,53.07,-0.48,12.72,7.07,8.72,81.37,6.8
1,,B3P1,D,1.15,53.1,-0.51,12.7,7.06,8.76,81.4,6.78
1,0,B3P1,D,1.06,53.18,-0.47,12.7,7.06,8.75,81.66,6.73
1,1,B3P1,D,1.06,52.86,-0.47,12.68,7.05,8.77,81.31,6.68
1,2,B3P1,D,1.09,52.75,-0.48,12.64,7.04,8.8,81.29,6.62
1,3,B3P1,D,1.07,52.69,-0.46,12.62,7.03,8.84,81.35,6.55
1,4,B3P1,D,1.07,52.74,-0.47,12.58,7.02,8.85,81.56,6.5
1,5,B3P1,D,1.08,52.87,-0.46,12.55,7.02,8.85,81.89,6.45
1,6,B3P1,D,1.08,52.87,-0.47,12.53,7.01,8.85,81.99,6.41
1,7,B3P1,D,1.11,52.79,-0.47,12.5,7.01,8.86,81.96,6.36
1,8,B3P1,D,1.09,52.66,-0.48,12.48,6.99,8.85,81.91,6.31
1,9,B3P1,D,0.99,52.5,-0.48,12.47,6.99,8.85,81.74,6.28
1,10,B3P1,D,0.7,52.32,-0.51,12.47,6.99,8.83,81.5,6.26
1,11,B3P1,D,0.61,52.48,-0.52,12.48,7,8.77,81.66,6.29
1,12,B3P1,D,0.52,52.56,-0.53,12.48,7,8.77,81.69,6.33
1,13,B3P1,D,0.55,52.52,-0.53,12.52,7.04,8.7,81.5,6.38
1,14,B3P1,D,0.56,52.61,-0.52,12.53,7.04,8.7,81.57,6.42
1,15,B3P1,D,0.51,52.54,-0.51,12.54,7.04,8.66,81.29,6.49
1,16,B3P1,D,0.77,52.98,-0.49,12.57,7.07,8.57,81.34,6.74
1,17,B3P1,D,0.89,53.19,-0.49,12.59,7.06,8.51,81.45,6.83
1,18,B3P1,D,0.89,53.24,-0.48,12.62,7.08,8.57,81.62,6.79
1,19,B3P1,D,0.99,53.29,-0.48,12.59,7.06,8.55,81.58,6.84
2,20,B3P1,D,0.98,53.27,-0.47,12.61,7.07,8.58,81.58,6.84
2,21,B3P1,D,1.1,53.19,-0.46,12.62,7.08,8.61,81.61,6.76
2,22,B3P1,D,1.04,53.2,-0.47,12.58,7.06,8.6,81.56,6.79
2,23,B3P1,D,0.98,53.27,-0.47,12.6,7.06,8.6,81.64,6.81
2,,B3P1,D,1.35,53.2,-0.46,12.63,7.07,8.58,81.6,6.77
2,0,B3P1,D,1.07,53.24,-0.46,12.59,7.06,8.63,81.62,6.79
2,1,B3P1,D,1.06,53.11,-0.47,12.6,7.05,8.64,81.49,6.77
2,2,B3P1,D,1.11,53.05,-0.46,12.57,7.02,8.68,81.36,6.78
2,3,B3P1,D,1.22,52.88,-0.46,12.53,7,8.69,81.19,6.74
2,4,B3P1,D,1.14,52.93,-0.45,12.51,7,8.68,81.31,6.73
2,5,B3P1,D,1.16,52.82,-0.46,12.48,6.99,8.68,81.18,6.7
2,6,B3P1,D,1.17,52.7,-0.45,12.45,6.98,8.7,81.09,6.67
2,7,B3P1,D,1.18,52.58,-0.48,12.43,6.97,8.68,80.94,6.65
2,8,B3P1,D,1.21,52.74,-0.46,12.39,6.96,8.71,81.28,6.62
2,9,B3P1,D,1.05,52.67,-0.5,12.36,6.95,8.69,81.15,6.62
2,10,B3P1,D,0.94,52.36,-0.5,12.35,6.94,8.68,80.69,6.62
2,11,B3P1,D,0.83,52.16,-0.49,12.35,6.95,8.64,80.35,6.64
2,12,B3P1,D,0.71,52.04,-0.51,12.36,6.95,8.62,80.07,6.67
2,13,B3P1,D,0.86,52.24,-0.5,12.39,6.96,8.59,80.25,6.71
2,14,B3P1,D,0.83,52.24,-0.5,12.41,6.97,8.56,80.12,6.78
2,15,B3P1,D,0.77,52.33,-0.5,12.43,6.97,8.56,80.18,6.82
2,16,B3P1,D,0.86,52.28,-0.51,12.46,6.98,8.52,79.93,6.89
2,17,B3P1,D,1.02,52.13,-0.5,12.47,6.99,8.54,79.71,6.88
2,18,B3P1,D,1.15,52.07,-0.48,12.48,6.99,8.58,79.68,6.85
2,19,B3P1,D,1.24,52.12,-0.47,12.47,6.98,8.6,79.84,6.82
3,20,B3P1,D,1.23,51.92,-0.46,12.45,6.97,8.64,79.65,6.77
3,21,B3P1,D,1.23,51.87,-0.46,12.42,6.96,8.67,79.73,6.7
3,22,B3P1,D,1.21,51.78,-0.47,12.4,6.96,8.7,79.73,6.64
3,23,B3P1,D,1.19,51.6,-0.46,12.37,6.95,8.72,79.66,6.56
3,,B3P1,D,1.12,51.6,-0.45,12.35,6.94,8.74,79.7,6.53
3,0,B3P1,D,1.3,51.71,-0.46,12.34,6.94,8.74,80.01,6.47
3,1,B3P1,D,1.35,51.76,-0.45,12.31,6.93,8.77,80.33,6.38
3,2,B3P1,D,1.28,51.85,-0.45,12.29,6.93,8.79,80.62,6.32
3,3,B3P1,D,1.24,51.95,-0.45,12.27,6.93,8.8,80.88,6.28
3,4,B3P1,D,1.19,51.98,-0.46,12.25,6.92,8.8,80.98,6.26
3,5,B3P1,D,1.22,51.93,-0.45,12.24,6.92,8.82,80.93,6.23
3,6,B3P1,D,1.32,51.82,-0.45,12.23,6.91,8.81,80.85,6.21
3,7,B3P1,D,1.27,51.84,-0.47,12.22,6.91,8.84,80.93,6.18
3,8,B3P1,D,1.17,51.58,-0.48,12.2,6.9,8.84,80.59,6.15
3,9,B3P1,D,1.09,51.49,-0.49,12.2,6.9,8.83,80.53,6.12
3,10,B3P1,D,0.9,51.52,-0.5,12.2,6.9,8.83,80.64,6.09
3,11,B3P1,D,0.83,51.65,-0.51,12.21,6.91,8.79,80.75,6.13
3,12,B3P1,D,0.64,51.7,-0.51,12.23,6.91,8.72,80.67,6.2
3,13,B3P1,D,0.52,52,-0.52,12.25,6.92,8.62,80.63,6.41
3,14,B3P1,D,0.72,51.91,-0.51,12.28,6.93,8.7,80.68,6.33
3,15,B3P1,D,0.42,52.13,-0.53,12.34,6.95,8.63,80.51,6.54
3,16,B3P1,D,0.49,52.14,-0.52,12.33,6.96,8.61,80.45,6.57
3,17,B3P1,D,0.77,52.31,-0.51,12.42,6.99,8.57,80.33,6.74
3,18,B3P1,D,0.92,52.77,-0.5,12.43,6.98,8.43,80.26,7.07
3,19,B3P1,D,1.12,52.79,-0.46,12.45,6.98,8.5,80.58,6.95
4,20,B3P1,D,1.13,52.6,-0.46,12.46,6.97,8.51,80.52,6.85
4,21,B3P1,D,1.14,52.5,-0.47,12.47,6.97,8.56,80.61,6.75
4,22,B3P1,D,1.15,52.39,-0.46,12.46,6.97,8.58,80.64,6.66
4,23,B3P1,D,1.17,52.2,-0.46,12.46,6.97,8.62,80.62,6.55
4,,B3P1,D,1.27,52.1,-0.45,12.46,6.96,8.64,80.6,6.5
4,0,B3P1,D,1.23,52.02,-0.45,12.44,6.95,8.65,80.56,6.44
4,1,B3P1,D,1.25,51.91,-0.45,12.42,6.95,8.67,80.62,6.36
4,2,B3P1,D,1.25,51.81,-0.45,12.39,6.94,8.71,80.63,6.29
4,3,B3P1,D,1.26,51.78,-0.45,12.38,6.94,8.73,80.71,6.24
4,4,B3P1,D,1.19,51.64,-0.45,12.36,6.93,8.75,80.67,6.16
4,5,B3P1,D,1.23,51.43,-0.45,12.34,6.92,8.78,80.56,6.07
4,6,B3P1,D,1.28,51.16,-0.45,12.33,6.91,8.79,80.35,5.98
4,7,B3P1,D,1.14,51.04,-0.47,12.28,6.89,8.81,80.46,5.86
4,8,B3P1,D,0.9,50.96,-0.49,12.29,6.9,8.81,80.51,5.79
4,9,B3P1,D,0.85,51.04,-0.49,12.3,6.91,8.81,80.71,5.76
4,10,B3P1,D,0.48,50.99,-0.52,12.32,6.91,8.73,80.55,5.8
4,11,B3P1,D,0.36,51.15,-0.52,12.35,6.92,8.64,80.46,5.92
4,12,B3P1,D,0.36,51.37,-0.52,12.37,6.93,8.55,80.43,6.08
4,13,B3P1,D,0.41,51.56,-0.53,12.4,6.93,8.48,80.34,6.24
4,14,B3P1,D,0.56,51.77,-0.52,12.42,6.94,8.41,80.43,6.34
4,15,B3P1,D,0.59,51.52,-0.52,12.46,6.96,8.46,80.1,6.32
4,16,B3P1,D,0.72,51.75,-0.51,12.53,6.98,8.52,80.42,6.33
4,17,B3P1,D,0.88,51.99,-0.5,12.55,6.97,8.44,80.5,6.46
4,18,B3P1,D,0.85,51.9,-0.49,12.54,6.98,8.5,80.58,6.36
4,19,B3P1,D,0.98,51.77,-0.48,12.54,6.99,8.53,80.54,6.3
5,20,B3P1,D,1,51.67,-0.48,12.56,6.98,8.53,80.47,6.26
5,21,B3P1,D,1.12,51.58,-0.47,12.57,6.97,8.53,80.46,6.21
5,22,B3P1,D,1.18,51.51,-0.46,12.58,6.97,8.57,80.51,6.14
5,23,B3P1,D,1.15,51.47,-0.46,12.56,6.97,8.58,80.57,6.09
5,,B3P1,D,0.92,51.5,-0.47,12.56,6.97,8.59,80.6,6.07
5,0,B3P1,D,1.23,51.34,-0.46,12.56,6.97,8.62,80.46,6.06
5,1,B3P1,D,1.24,51.19,-0.45,12.6,6.97,8.66,80.31,6.01
5,2,B3P1,D,1.29,51.16,-0.44,12.58,6.97,8.68,80.42,5.96
5,3,B3P1,D,1.25,51.19,-0.44,12.54,6.96,8.7,80.5,5.94
5,4,B3P1,D,1.28,51.06,-0.44,12.5,6.95,8.73,80.38,5.9
5,5,B3P1,D,1.29,51.06,-0.44,12.46,6.93,8.74,80.5,5.85
5,6,B3P1,D,1.32,51.04,-0.44,12.47,6.94,8.75,80.54,5.83
5,7,B3P1,D,1.24,51.04,-0.46,12.46,6.94,8.76,80.58,5.81
5,8,B3P1,D,1.11,50.92,-0.48,12.44,6.92,8.77,80.48,5.76
5,9,B3P1,D,1.05,50.95,-0.48,12.43,6.92,8.76,80.56,5.76
5,10,B3P1,D,0.79,51,-0.5,12.46,6.94,8.73,80.53,5.78
5,11,B3P1,D,0.84,51,-0.49,12.48,6.95,8.71,80.5,5.81
5,12,B3P1,D,0.78,51.14,-0.5,12.49,6.96,8.64,80.5,5.9
5,13,B3P1,D,0.81,51.24,-0.5,12.52,6.96,8.6,80.45,5.99
5,14,B3P1,D,0.9,51.15,-0.5,12.56,6.98,8.67,80.43,5.94
5,15,B3P1,D,0.98,51.16,-0.48,12.55,6.98,8.66,80.46,5.94
5,16,B3P1,D,0.98,51.32,-0.48,12.56,6.99,8.6,80.49,6.02
5,17,B3P1,D,1.04,51.32,-0.48,12.57,6.99,8.58,80.39,6.06
5,18,B3P1,D,1.13,51.21,-0.47,12.59,6.98,8.54,80.23,6.08
5,19,B3P1,D,1.23,51.11,-0.45,12.6,6.99,8.51,80.02,6.08
6,20,B3P1,D,1.29,51.02,-0.44,12.6,6.98,8.61,80.09,6
6,21,B3P1,D,1.28,50.96,-0.45,12.61,6.99,8.58,79.97,6
6,22,B3P1,D,1.28,50.92,-0.44,12.61,6.98,8.58,79.93,5.99
6,23,B3P1,D,1.31,50.84,-0.44,12.6,6.98,8.59,79.86,5.97
6,,B3P1,D,1.07,50.8,-0.47,12.6,6.97,8.6,79.8,5.97
6,0,B3P1,D,1.35,50.8,-0.44,12.59,6.97,8.62,79.84,5.96
6,1,B3P1,D,1.35,50.77,-0.44,12.58,6.96,8.64,79.87,5.94
6,2,B3P1,D,1.36,50.72,-0.44,12.56,6.95,8.65,79.84,5.91
6,3,B3P1,D,1.37,50.67,-0.44,12.53,6.94,8.68,79.78,5.9
6,4,B3P1,D,1.38,50.76,-0.43,12.51,6.93,8.69,79.95,5.88
6,5,B3P1,D,1.38,50.61,-0.44,12.5,6.92,8.7,79.76,5.86
6,6,B3P1,D,1.37,50.39,-0.44,12.46,6.9,8.73,79.48,5.84
6,7,B3P1,D,1.29,50.31,-0.47,12.43,6.9,8.72,79.42,5.82
6,8,B3P1,D,1.12,50.2,-0.48,12.42,6.89,8.72,79.27,5.79
6,9,B3P1,D,1.02,50.18,-0.48,12.42,6.89,8.7,79.32,5.76
6,10,B3P1,D,0.89,50.2,-0.49,12.43,6.89,8.69,79.36,5.77
6,11,B3P1,D,0.68,50.23,-0.5,12.45,6.9,8.64,79.32,5.8
6,12,B3P1,D,0.76,50.32,-0.5,12.49,6.91,8.6,79.31,5.86
6,13,B3P1,D,0.74,50.43,-0.5,12.52,6.92,8.56,79.28,5.94
6,14,B3P1,D,0.65,50.55,-0.5,12.56,6.93,8.53,79.29,6.02
6,15,B3P1,D,0.71,50.64,-0.51,12.6,6.94,8.51,79.25,6.09
6,16,B3P1,D,0.72,50.79,-0.5,12.63,6.95,8.47,79.31,6.16
6,17,B3P1,D,0.98,50.82,-0.49,12.67,6.96,8.46,79.39,6.17
6,18,B3P1,D,1.22,50.8,-0.46,12.69,6.97,8.47,79.54,6.12
6,19,B3P1,D,1.28,50.82,-0.45,12.7,6.97,8.51,79.61,6.07
7,20,B3P1,D,1.34,50.69,-0.45,12.7,6.96,8.55,79.46,6.04
7,21,B3P1,D,1.34,50.43,-0.44,12.7,6.96,8.58,79.21,5.97
7,22,B3P1,D,1.34,50.27,-0.45,12.7,6.95,8.62,79.18,5.87
7,23,B3P1,D,1.35,50.3,-0.43,12.69,6.95,8.65,79.45,5.78
7,,B3P1,D,1.53,50.3,-0.4,,6.95,8.63,79.5,5.72
7,0,B3P1,D,1.32,50.3,-0.42,12.68,6.95,8.68,79.66,5.71
7,1,B3P1,D,1.35,50.22,-0.42,12.68,6.94,8.7,79.68,5.65
7,2,B3P1,D,1.31,50.1,-0.43,12.66,6.94,8.71,79.67,5.57
0,20,B3P2,D,0.79,46.82,-0.68,11.75,6.85,7.07,72.49,6.46
0,21,B3P2,D,0.86,46.77,-0.68,11.75,6.84,7.07,72.44,6.44
0,22,B3P2,D,0.82,46.8,-0.68,11.75,6.83,7.11,72.63,6.38
0,23,B3P2,D,0.76,46.81,-0.68,11.75,6.83,7.13,72.71,6.35
0,0,B3P2,D,0.77,46.9,-0.68,11.75,6.83,7.14,72.82,6.35
0,1,B3P2,D,0.77,46.9,-0.67,11.74,6.82,7.13,72.87,6.34
0,2,B3P2,D,0.72,46.9,-0.69,11.73,6.82,7.12,72.9,6.32
0,3,B3P2,D,0.85,46.9,-0.67,11.72,6.82,7.15,72.91,6.3
0,4,B3P2,D,0.72,46.85,-0.7,11.71,6.81,7.16,72.93,6.28
0,5,B3P2,D,0.75,46.88,-0.66,11.7,6.8,7.16,73.02,6.26
0,6,B3P2,D,0.84,47.28,-0.65,11.69,6.8,7.15,73.69,6.23
0,7,B3P2,D,0.8,47.26,-0.69,11.68,6.8,7.15,73.67,6.22
0,8,B3P2,D,0.65,47.3,-0.68,11.68,6.79,7.14,73.67,6.23
0,9,B3P2,D,0.44,47.28,-0.72,11.68,6.8,7.1,73.65,6.25
0,10,B3P2,D,0.27,47.34,-0.72,11.65,6.79,7,73.62,6.31
0,11,B3P2,D,0.21,47.52,-0.72,11.64,6.78,6.93,73.53,6.48
0,12,B3P2,D,0.13,47.77,-0.73,11.65,6.78,6.89,73.43,6.71
0,13,B3P2,D,0.3,48.11,-0.73,11.66,6.78,6.75,73.61,6.87
0,14,B3P2,D,0.38,48.1,-0.74,11.67,6.79,6.78,73.55,6.87
0,15,B3P2,D,0.35,47.94,-0.7,11.71,6.81,6.79,73.31,6.88
0,16,B3P2,D,0.41,48.1,-0.73,11.74,6.81,6.78,73.3,6.98
0,17,B3P2,D,0.58,48.11,-0.74,11.75,6.82,6.8,73.33,6.98
0,18,B3P2,D,0.81,48.14,-0.69,11.78,6.83,6.79,73.28,7.04
0,19,B3P2,D,0.87,47.85,-0.67,11.78,6.83,6.82,72.98,6.97
1,20,B3P2,D,0.87,47.64,-0.69,11.79,6.83,6.9,72.83,6.89
1,21,B3P2,D,0.86,47.6,-0.68,11.79,6.83,6.92,72.86,6.86
1,22,B3P2,D,0.88,47.76,-0.65,11.77,6.82,6.94,73.21,6.8
1,23,B3P2,D,0.86,47.67,-0.69,11.75,6.82,6.97,73.15,6.76
1,0,B3P2,D,0.82,47.71,-0.67,11.73,6.81,6.97,73.3,6.72
1,1,B3P2,D,0.86,47.48,-0.7,11.71,6.8,6.98,73.04,6.68
1,2,B3P2,D,0.87,47.39,-0.68,11.69,6.8,6.99,73.05,6.62
1,3,B3P2,D,0.84,47.24,-0.67,11.66,6.78,7,72.9,6.57
1,4,B3P2,D,0.8,47.3,-0.67,11.64,6.77,7.01,73.09,6.53
1,5,B3P2,D,0.71,47.4,-0.68,11.62,6.76,7.01,73.32,6.5
1,6,B3P2,D,0.82,47.33,-0.66,11.61,6.76,7,73.3,6.46
1,7,B3P2,D,0.82,47.3,-0.65,11.59,6.75,7,73.3,6.44
1,8,B3P2,D,0.74,47.23,-0.69,11.58,6.74,6.99,73.24,6.4
1,9,B3P2,D,0.68,47.16,-0.73,11.56,6.74,6.99,73.21,6.37
1,10,B3P2,D,0.48,47.1,-0.73,11.57,6.75,6.95,73.13,6.36
1,11,B3P2,D,0.39,47.11,-0.72,11.59,6.75,6.95,73.13,6.37
1,12,B3P2,D,0.29,47.24,-0.73,11.59,6.75,6.87,73.11,6.47
1,13,B3P2,D,0.27,47.37,-0.73,11.61,6.76,6.79,73.08,6.59
1,14,B3P2,D,0.28,47.56,-0.74,11.62,6.76,6.74,73.07,6.71
1,15,B3P2,D,0.35,47.44,-0.71,11.66,6.78,6.77,72.92,6.7
1,16,B3P2,D,0.51,47.58,-0.74,11.68,6.78,6.73,72.94,6.8
1,17,B3P2,D,0.65,47.75,-0.7,11.7,6.78,6.71,72.98,6.91
1,18,B3P2,D,0.69,47.7,-0.71,11.71,6.79,6.71,72.92,6.92
1,19,B3P2,D,0.76,47.74,-0.69,11.72,6.79,6.73,72.9,6.91
2,20,B3P2,D,0.93,47.8,-0.67,11.74,6.79,6.73,72.89,6.99
2,21,B3P2,D,0.76,47.75,-0.68,11.75,6.78,6.76,72.88,6.96
2,22,B3P2,D,0.71,47.69,-0.67,11.75,6.78,6.79,72.89,6.92
2,23,B3P2,D,0.67,47.6,-0.71,11.75,6.77,6.83,72.9,6.87
2,0,B3P2,D,0.63,47.6,-0.69,11.74,6.77,6.84,72.88,6.85
2,1,B3P2,D,0.76,47.6,-0.68,11.73,6.77,6.82,72.82,6.85
2,2,B3P2,D,0.79,47.52,-0.7,11.72,6.77,6.83,72.8,6.83
2,3,B3P2,D,0.83,47.5,-0.68,11.7,6.76,6.84,72.8,6.79
2,4,B3P2,D,0.74,47.39,-0.69,11.66,6.76,6.85,72.76,6.74
